sub,condition,ori_a,ori_b,ori_c,ori_to_report_convt,ori_resp,angle_diff,ori_to_report_de_convt,ori_resp_de,angle_diff_de,loc_a,loc_b,loc_c,cue_probe,block,allerror,allerror_de,pmi_ori,imi_ori,c_ori,abs_angle_diff,abs_angle_diff_de,badtrial,debadtrial
7,1,78,37,172,12,-15.330544005261999,-27.330544005262,-4,-15.555064273521992,-11.555064273521992,3,1,1,1,3,-27.330544005262,-11.555064273521992,12.0,53.0,-82.0,27.330544005262,11.555064273521992,,
7,1,120,80,59,-30,-24.707338645753993,5.2926613542460075,-34,-22.623746066566014,11.376253933433986,3,6,6,1,3,5.2926613542460075,11.376253933433986,-30.0,10.0,31.0,5.2926613542460075,11.376253933433986,,
7,1,45,168,89,45,51.8471517468264,6.847151746826398,-67,-38.83514502783399,28.16485497216601,3,2,2,1,3,6.847151746826398,28.16485497216601,45.0,-78.0,1.0,6.847151746826398,28.16485497216601,,
7,1,107,89,141,-17,-26.16900615595,-9.169006155950001,-20,-21.0975029273304,-1.0975029273303996,4,5,5,1,3,-9.169006155950001,-1.0975029273303996,-17.0,1.0,-51.0,9.169006155950001,1.0975029273303996,,
7,1,131,100,22,-41,-31.250149758654004,9.749850241345996,62,54.004691524017,-7.995308475983002,4,3,3,1,3,9.749850241345996,-7.995308475983002,-41.0,-10.0,68.0,9.749850241345996,7.995308475983002,,
7,1,151,3,12,78,72.63488896340401,-5.365111036595991,69,66.185989040457,-2.8140109595429976,5,1,1,3,3,-5.365111036595991,-2.8140109595429976,-61.0,87.0,78.0,5.365111036595991,2.8140109595429976,,
7,1,27,65,49,41,30.8611910572928,-10.1388089427072,-81,-68.4046603043608,12.595339695639197,1,6,6,3,3,-10.1388089427072,12.595339695639197,63.0,25.0,41.0,10.1388089427072,12.595339695639197,,
7,1,78,114,75,15,19.960028878081005,4.960028878081005,45,38.3757996150786,-6.6242003849214015,3,1,1,3,3,4.960028878081005,-6.6242003849214015,12.0,-24.0,15.0,4.960028878081005,6.6242003849214015,,
7,1,92,92,173,-2,2.5040149251400123,4.504014925140012,-63,-54.17722130413701,8.822778695862993,2,3,3,1,3,4.504014925140012,8.822778695862993,-2.0,-2.0,-83.0,4.504014925140012,8.822778695862993,,
7,1,98,66,171,-81,-84.34073875563291,-3.3407387556329127,53,57.12564530357079,4.125645303570792,4,1,1,3,3,-3.3407387556329127,4.125645303570792,-8.0,24.0,-81.0,3.3407387556329127,4.125645303570792,,
7,1,18,141,2,88,88.8585527591872,0.8585527591872051,-80,-78.4973208659224,1.5026791340775958,6,1,1,3,3,0.8585527591872051,1.5026791340775958,72.0,-51.0,88.0,0.8585527591872051,1.5026791340775958,,
7,1,53,120,157,-67,-60.207583498660014,6.792416501339986,6,5.84156703392804,-0.15843296607195967,6,3,3,3,3,6.792416501339986,-0.15843296607195967,37.0,-30.0,-67.0,6.792416501339986,0.15843296607195967,,
7,1,13,117,110,-20,-16.8820852888881,3.1179147111119008,78,53.6842889176819,-24.315711082318103,2,5,5,3,3,3.1179147111119008,-24.315711082318103,77.0,-27.0,-20.0,3.1179147111119008,24.315711082318103,,
7,1,158,26,119,-68,80.5714619760482,-31.428538023951802,-7,-11.9394214949331,-4.9394214949331,4,2,2,1,3,-31.428538023951802,-4.9394214949331,-68.0,64.0,-29.0,31.428538023951802,4.9394214949331,,
7,1,134,86,41,-44,-27.21557592754999,16.78442407245001,79,70.1686567802393,-8.831343219760697,3,4,4,1,3,16.78442407245001,-8.831343219760697,-44.0,4.0,49.0,16.78442407245001,8.831343219760697,,
7,1,180,13,155,-65,-70.262032951094,-5.262032951094,87,79.982393042147,-7.017606957853005,5,3,3,3,3,-5.262032951094,-7.017606957853005,-90.0,77.0,-65.0,5.262032951094,7.017606957853005,,
7,1,61,128,47,29,35.51041778489798,6.510417784897982,-25,-21.591429065485983,3.4085709345140174,6,3,3,1,3,6.510417784897982,3.4085709345140174,29.0,-38.0,43.0,6.510417784897982,3.4085709345140174,,
7,1,76,107,143,14,-18.67047413172702,-32.67047413172702,55,14.826479970355699,-40.1735200296443,3,1,1,1,3,-32.67047413172702,-40.1735200296443,14.0,-17.0,-53.0,32.67047413172702,40.1735200296443,,True
7,1,83,66,94,-4,-8.71570228545798,-4.715702285457979,-31,-24.308473775864996,6.6915262241350035,4,3,3,3,3,-4.715702285457979,6.6915262241350035,7.0,24.0,-4.0,4.715702285457979,6.6915262241350035,,
7,1,146,143,173,-56,-71.5665000036738,-15.566500003673795,58,61.5788403544788,3.5788403544787997,5,3,3,1,3,-15.566500003673795,3.5788403544787997,-56.0,-53.0,-83.0,15.566500003673795,3.5788403544787997,,
7,1,23,89,22,67,4.31500472568229,-62.68499527431771,-27,30.2318025447553,57.2318025447553,5,6,6,1,3,-62.68499527431771,57.2318025447553,67.0,1.0,68.0,62.68499527431771,57.2318025447553,True,True
7,1,167,138,62,28,23.322888599658995,-4.677111400341005,-3,-4.91523025655735,-1.9152302565573498,3,1,1,3,3,-4.677111400341005,-1.9152302565573498,-77.0,-48.0,28.0,4.677111400341005,1.9152302565573498,,
7,1,121,165,114,-24,-26.41064284987101,-2.41064284987101,-56,-35.55122001736402,20.448779982635983,5,4,4,3,3,-2.41064284987101,20.448779982635983,-31.0,-75.0,-24.0,2.41064284987101,20.448779982635983,,
7,1,21,111,109,69,48.3943441675568,-20.605655832443198,15,13.4565089827331,-1.5434910172669003,2,1,1,1,3,-20.605655832443198,-1.5434910172669003,69.0,-21.0,-19.0,20.605655832443198,1.5434910172669003,,
7,1,112,166,74,-22,-24.374049567905985,-2.3740495679059848,0,2.3245313074330056,2.3245313074330056,3,1,1,1,3,-2.3740495679059848,2.3245313074330056,-22.0,-76.0,16.0,2.3740495679059848,2.3245313074330056,,
7,1,172,130,33,-82,74.51749174683371,-23.482508253166287,53,-70.1153205509255,56.8846794490745,2,4,4,1,3,-23.482508253166287,56.8846794490745,-82.0,-40.0,57.0,23.482508253166287,56.8846794490745,,True
7,1,109,125,76,-19,-22.354161181910502,-3.354161181910502,35,30.758256750258997,-4.241743249741003,5,1,1,1,3,-3.354161181910502,-4.241743249741003,-19.0,-35.0,14.0,3.354161181910502,4.241743249741003,,
7,1,37,24,7,53,51.42479001316529,-1.5752099868347074,-14,-18.44031933942901,-4.44031933942901,5,1,1,1,3,-1.5752099868347074,-4.44031933942901,53.0,66.0,83.0,1.5752099868347074,4.44031933942901,,
7,1,166,30,166,-76,-68.5302247768641,7.469775223135898,87,84.6639505784117,-2.3360494215882994,1,6,6,3,4,7.469775223135898,-2.3360494215882994,-76.0,60.0,-76.0,7.469775223135898,2.3360494215882994,,
7,1,156,46,89,-66,-67.859521287713,-1.8595212877129939,-50,-52.48883868505101,-2.4888386850510074,5,1,1,1,4,-1.8595212877129939,-2.4888386850510074,-66.0,44.0,1.0,1.8595212877129939,2.4888386850510074,,
7,1,142,125,76,14,18.2035495129426,4.203549512942601,-46,-29.964063252254988,16.035936747745012,5,4,4,3,4,4.203549512942601,16.035936747745012,-52.0,-35.0,14.0,4.203549512942601,16.035936747745012,,
7,1,46,76,135,44,19.423331563272995,-24.576668436727005,-80,-77.77415697311501,2.225843026884988,6,1,1,1,4,-24.576668436727005,2.225843026884988,44.0,14.0,-45.0,24.576668436727005,2.225843026884988,,
7,1,32,89,105,58,66.19296078396401,8.192960783964011,49,57.453261285744105,8.453261285744105,6,5,5,1,4,8.192960783964011,8.453261285744105,58.0,1.0,-15.0,8.192960783964011,8.453261285744105,,
7,1,145,123,166,-76,-82.2086102981707,-6.208610298170697,-22,-17.737464601776992,4.262535398223008,5,2,2,3,4,-6.208610298170697,4.262535398223008,-55.0,-33.0,-76.0,6.208610298170697,4.262535398223008,,
7,1,164,173,23,67,71.5507152005183,4.550715200518297,30,31.4892811714574,1.4892811714573995,5,2,2,3,4,4.550715200518297,1.4892811714573995,-74.0,-83.0,67.0,4.550715200518297,1.4892811714573995,,
7,1,52,171,165,-75,-71.554121039951,3.4458789600490007,-63,-55.173389164620005,7.826610835379995,1,3,3,3,4,3.4458789600490007,7.826610835379995,38.0,-81.0,-75.0,3.4458789600490007,7.826610835379995,,
7,1,126,48,118,-28,-26.282057156079503,1.717942843920497,-56,-41.41015301381901,14.589846986180987,5,6,6,3,4,1.717942843920497,14.589846986180987,-36.0,42.0,-28.0,1.717942843920497,14.589846986180987,,
7,1,134,60,45,-44,-49.082269959901,-5.082269959900998,-42,-31.717549667447997,10.282450332552003,6,3,3,1,4,-5.082269959900998,10.282450332552003,-44.0,30.0,45.0,5.082269959900998,10.282450332552003,,
7,1,158,132,36,-68,-47.31962116180699,20.680378838193008,85,76.315508964587,-8.684491035413004,5,3,3,1,4,20.680378838193008,-8.684491035413004,-68.0,-42.0,54.0,20.680378838193008,8.684491035413004,,
7,1,69,179,124,21,68.134753296416,47.134753296415994,-28,-35.88626269471399,-7.8862626947139916,1,6,6,1,4,47.134753296415994,-7.8862626947139916,21.0,-89.0,-34.0,47.134753296415994,7.8862626947139916,True,
7,1,153,49,50,40,59.746248419582,19.746248419582002,-49,-40.98946887053302,8.010531129466983,2,3,3,3,4,19.746248419582002,8.010531129466983,-63.0,41.0,40.0,19.746248419582002,8.010531129466983,,
7,1,162,68,10,80,73.813235714715,-6.186764285284994,-63,-60.62521156304461,2.3747884369553915,5,1,1,3,4,-6.186764285284994,2.3747884369553915,-72.0,22.0,80.0,6.186764285284994,2.3747884369553915,,
7,1,113,19,179,-23,-71.51174618143601,-48.51174618143601,14,60.168264531693,46.168264531693,3,2,2,1,4,-48.51174618143601,46.168264531693,-23.0,71.0,-89.0,48.51174618143601,46.168264531693,True,True
7,1,65,122,42,25,16.997156269041298,-8.002843730958702,-56,-49.87681409291301,6.123185907086992,1,5,5,1,4,-8.002843730958702,6.123185907086992,25.0,-32.0,48.0,8.002843730958702,6.123185907086992,,
7,1,40,29,107,50,53.35268491253961,3.3526849125396083,-53,-51.882718543538004,1.1172814564619955,4,1,1,1,4,3.3526849125396083,1.1172814564619955,50.0,61.0,-17.0,3.3526849125396083,1.1172814564619955,,
7,1,18,90,27,72,63.66811624565399,-8.33188375434601,52,52.13125892657601,0.13125892657600957,6,5,5,1,4,-8.33188375434601,0.13125892657600957,72.0,0.0,63.0,8.33188375434601,0.13125892657600957,,
7,1,143,3,88,2,-5.293647332722251,-7.293647332722251,68,55.6947845012724,-12.305215498727598,3,6,6,3,4,-7.293647332722251,-12.305215498727598,-53.0,87.0,2.0,7.293647332722251,12.305215498727598,,
7,1,10,123,123,-33,-30.341944310772988,2.6580556892270124,88,80.1287730394098,-7.8712269605902065,6,5,5,3,4,2.6580556892270124,-7.8712269605902065,80.0,-33.0,-33.0,2.6580556892270124,7.8712269605902065,,
7,1,118,110,140,-28,-14.21179596246401,13.78820403753599,-36,-22.454857847585004,13.545142152414996,2,4,4,1,4,13.78820403753599,13.545142152414996,-28.0,-20.0,-50.0,13.78820403753599,13.545142152414996,,
7,1,33,30,15,75,76.0138193134221,1.013819313422104,-73,-62.858066396957,10.141933603043,4,6,6,3,4,1.013819313422104,10.141933603043,57.0,60.0,75.0,1.013819313422104,10.141933603043,,
7,1,105,105,22,-15,-24.443412751854993,-9.443412751854993,-72,-64.43258446462099,7.567415535379013,2,1,1,1,4,-9.443412751854993,7.567415535379013,-15.0,-15.0,68.0,9.443412751854993,7.567415535379013,,
7,1,104,151,102,-14,-18.210226911110993,-4.210226911110993,21,21.3472643717733,0.3472643717732993,6,3,3,1,4,-4.210226911110993,0.3472643717732993,-14.0,-61.0,-12.0,4.210226911110993,0.3472643717732993,,
7,1,70,97,100,-10,-13.957787563215987,-3.9577875632159873,57,64.7206173176562,7.720617317656206,1,6,6,3,4,-3.9577875632159873,7.720617317656206,20.0,-7.0,-10.0,3.9577875632159873,7.720617317656206,,
7,1,81,15,149,-59,-36.896295385103,22.103704614896998,-52,-38.393620244442985,13.606379755557015,3,4,4,3,4,22.103704614896998,13.606379755557015,9.0,75.0,-59.0,22.103704614896998,13.606379755557015,,
7,1,61,12,59,29,43.1896423365899,14.189642336589898,89,89.47729578328591,0.4772957832859106,6,3,3,1,4,14.189642336589898,0.4772957832859106,29.0,78.0,31.0,14.189642336589898,0.4772957832859106,,
7,1,114,126,106,-16,-23.349090087321898,-7.349090087321898,24,26.118082316609602,2.118082316609602,4,3,3,3,4,-7.349090087321898,2.118082316609602,-24.0,-36.0,-16.0,7.349090087321898,2.118082316609602,,
7,1,19,53,157,71,76.5463688205052,5.546368820505194,-13,-15.498656510541199,-2.498656510541199,3,1,1,1,4,5.546368820505194,-2.498656510541199,71.0,37.0,-67.0,5.546368820505194,2.498656510541199,,
7,1,26,156,94,-4,13.416196058365701,17.4161960583657,-49,-47.5186701269977,1.4813298730023021,3,4,4,3,4,17.4161960583657,1.4813298730023021,64.0,-66.0,-4.0,17.4161960583657,1.4813298730023021,,
7,1,64,52,30,26,15.722036581136,-10.277963418864,13,11.8789735691745,-1.1210264308255002,3,6,6,1,4,-10.277963418864,-1.1210264308255002,26.0,38.0,60.0,10.277963418864,1.1210264308255002,,
7,1,80,147,65,25,21.0482319584898,-3.9517680415101992,79,74.527238540534,-4.472761459466,4,1,1,3,4,-3.9517680415101992,-4.472761459466,10.0,-57.0,25.0,3.9517680415101992,4.472761459466,,
7,1,15,123,115,75,74.7121796362871,-0.2878203637128962,-56,-55.58364773958701,0.41635226041299234,4,6,6,1,4,-0.2878203637128962,0.41635226041299234,75.0,-33.0,-25.0,0.2878203637128962,0.41635226041299234,,
7,1,87,50,32,3,4.77539949468858,1.77539949468858,72,72.8702612573482,0.8702612573482043,4,2,2,1,4,1.77539949468858,0.8702612573482043,3.0,40.0,58.0,1.77539949468858,0.8702612573482043,,
7,1,61,28,95,29,28.6097622859943,-0.39023771400569984,17,15.7032627721806,-1.2967372278193992,3,5,5,1,4,-0.39023771400569984,-1.2967372278193992,29.0,62.0,-5.0,0.39023771400569984,1.2967372278193992,,
7,1,71,139,52,19,33.375020195735395,14.375020195735395,-77,-67.484464096201,9.515535903799005,1,6,6,1,4,14.375020195735395,9.515535903799005,19.0,-49.0,38.0,14.375020195735395,9.515535903799005,,
7,1,102,86,62,-12,-8.87686236242544,3.12313763757456,-85,-80.3506279599609,4.649372040039097,1,5,5,1,4,3.12313763757456,4.649372040039097,-12.0,4.0,28.0,3.12313763757456,4.649372040039097,,
7,1,114,71,24,66,70.91167097474501,4.911670974745007,-81,-75.799474572718,5.2005254272820025,2,1,1,3,4,4.911670974745007,5.2005254272820025,-24.0,19.0,66.0,4.911670974745007,5.2005254272820025,,
7,1,99,151,13,-9,9.719215259251996,18.719215259251996,55,45.307704570054796,-9.692295429945204,1,2,2,1,4,18.719215259251996,-9.692295429945204,-9.0,-61.0,77.0,18.719215259251996,9.692295429945204,,
7,1,165,162,55,35,57.0198484359036,22.019848435903597,72,59.036243467926504,-12.963756532073496,6,2,2,3,4,22.019848435903597,-12.963756532073496,-75.0,-72.0,35.0,22.019848435903597,12.963756532073496,,
7,1,90,87,78,0,0.23574572532501,0.23574572532501,47,42.664227143292706,-4.335772856707294,1,4,4,1,4,0.23574572532501,-4.335772856707294,0.0,3.0,12.0,0.23574572532501,4.335772856707294,,
7,1,83,92,65,25,19.1732166863547,-5.826783313645301,-11,-18.625106203358,-7.625106203358001,4,2,2,3,4,-5.826783313645301,-7.625106203358001,7.0,-2.0,25.0,5.826783313645301,7.625106203358001,,
7,1,37,83,106,-16,-10.474341352587999,5.525658647412001,67,64.0004966914616,-2.9995033085383938,2,5,5,3,4,5.525658647412001,-2.9995033085383938,53.0,7.0,-16.0,5.525658647412001,2.9995033085383938,,
7,1,152,143,155,-65,-59.10942871014299,5.890571289857007,-86,88.5204731145401,-5.479526885459904,6,4,4,3,4,5.890571289857007,-5.479526885459904,-62.0,-53.0,-65.0,5.890571289857007,5.479526885459904,,
7,1,115,94,105,-25,-18.74364279070602,6.256357209293981,15,17.8712292922963,2.8712292922962988,1,6,6,1,4,6.256357209293981,2.8712292922962988,-25.0,-4.0,-15.0,6.256357209293981,2.8712292922962988,,
7,1,177,107,143,-87,-74.41635857333999,12.583641426660009,-36,-37.87572576352699,-1.8757257635269866,4,2,2,1,4,12.583641426660009,-1.8757257635269866,-87.0,-17.0,-53.0,12.583641426660009,1.8757257635269866,,
7,1,37,15,99,53,66.6103308637647,13.610330863764702,-25,-20.776096627037603,4.223903372962397,4,1,1,1,4,13.610330863764702,4.223903372962397,53.0,75.0,-9.0,13.610330863764702,4.223903372962397,,
7,1,146,180,77,-56,-77.15359214594301,-21.15359214594301,-7,-14.461768351456099,-7.461768351456099,1,4,4,1,4,-21.15359214594301,-7.461768351456099,-56.0,-90.0,13.0,21.15359214594301,7.461768351456099,,
7,1,61,110,42,29,22.64159221313801,-6.358407786861989,-34,-28.00553996189899,5.9944600381010105,1,3,3,1,4,-6.358407786861989,5.9944600381010105,29.0,-20.0,48.0,6.358407786861989,5.9944600381010105,,
7,1,169,168,8,-79,-76.887119081605,2.112880918395007,31,22.562450637786604,-8.437549362213396,5,2,2,1,4,2.112880918395007,-8.437549362213396,-79.0,-78.0,82.0,2.112880918395007,8.437549362213396,,
7,1,82,81,30,60,51.9626524961174,-8.0373475038826,84,79.0874197229695,-4.9125802770305,5,6,6,3,5,-8.0373475038826,-4.9125802770305,8.0,9.0,60.0,8.0373475038826,4.9125802770305,,
7,1,99,150,96,-6,-2.6961910904169883,3.3038089095830117,-40,-31.494733365673,8.505266634327,1,2,2,3,5,3.3038089095830117,8.505266634327,-9.0,-60.0,-6.0,3.3038089095830117,8.505266634327,,
7,1,109,135,121,-31,-48.125472646074,-17.125472646074,-37,-40.28465877256801,-3.284658772568008,2,4,4,3,5,-17.125472646074,-3.284658772568008,-19.0,-45.0,-31.0,17.125472646074,3.284658772568008,,
7,1,11,163,84,6,7.304598244188014,1.3045982441880142,-76,-60.728241891623995,15.271758108376005,5,6,6,3,5,1.3045982441880142,15.271758108376005,79.0,-73.0,6.0,1.3045982441880142,15.271758108376005,,
7,1,48,134,136,42,19.7074694928302,-22.2925305071698,72,70.7608748000174,-1.2391251999825954,2,1,1,1,5,-22.2925305071698,-1.2391251999825954,42.0,-44.0,-46.0,22.2925305071698,1.2391251999825954,,
7,1,180,131,73,17,16.76536033536601,-0.23463966463398833,-19,-19.770483286347996,-0.7704832863479965,5,2,2,3,5,-0.23463966463398833,-0.7704832863479965,-90.0,-41.0,17.0,0.23463966463398833,0.7704832863479965,,
7,1,71,139,67,19,19.4383710599823,0.4383710599822983,-71,-48.06536543743499,22.93463456256501,2,6,6,1,5,0.4383710599822983,22.93463456256501,19.0,-49.0,23.0,0.4383710599822983,22.93463456256501,,
7,1,141,103,171,-51,-38.57650272873502,12.423497271264978,69,64.9535460368209,-4.046453963179104,2,5,5,1,5,12.423497271264978,-4.046453963179104,-51.0,-13.0,-81.0,12.423497271264978,4.046453963179104,,
7,1,137,49,14,76,75.961030965063,-0.038969034936997105,-14,-15.5621874839734,-1.5621874839733998,6,5,5,3,5,-0.038969034936997105,-1.5621874839733998,-47.0,41.0,76.0,0.038969034936997105,1.5621874839733998,,
7,1,141,152,178,-51,-54.571282200249,-3.5712822002490014,-45,-55.562149220012,-10.562149220012003,3,2,2,1,5,-3.5712822002490014,-10.562149220012003,-51.0,-62.0,-88.0,3.5712822002490014,10.562149220012003,,
7,1,144,158,73,17,16.4535727840304,-0.5464272159696009,-10,11.869975886893,21.869975886893002,3,2,2,3,5,-0.5464272159696009,21.869975886893002,-54.0,-68.0,17.0,0.5464272159696009,21.869975886893002,,
7,1,170,96,49,41,52.0939448880035,11.093944888003499,22,21.334919313075897,-0.665080686924103,3,4,4,3,5,11.093944888003499,-0.665080686924103,-80.0,-6.0,41.0,11.093944888003499,0.665080686924103,,
7,1,97,80,102,-7,-10.03590321773899,-3.0359032177389906,-28,-17.83270635510098,10.167293644899019,3,1,1,1,5,-3.0359032177389906,10.167293644899019,-7.0,10.0,-12.0,3.0359032177389906,10.167293644899019,,
7,1,147,41,148,-58,-61.704790618122004,-3.7047906181220043,70,67.18352097631521,-2.816479023684792,3,1,1,3,5,-3.7047906181220043,-2.816479023684792,-57.0,49.0,-58.0,3.7047906181220043,2.816479023684792,,
7,1,75,173,29,61,48.2551552501587,-12.744844749841299,78,70.2209275619891,-7.7790724380109,4,2,2,3,5,-12.744844749841299,-7.7790724380109,15.0,-83.0,61.0,12.744844749841299,7.7790724380109,,
7,1,142,26,121,-31,-24.7262513226163,6.273748677383701,-67,-50.68970867283198,16.310291327168017,2,6,6,3,5,6.273748677383701,16.310291327168017,-52.0,64.0,-31.0,6.273748677383701,16.310291327168017,,
7,1,68,16,42,22,33.3611663049151,11.361166304915102,-13,-6.563476578415987,6.436523421584013,6,3,3,1,5,11.361166304915102,6.436523421584013,22.0,74.0,48.0,11.361166304915102,6.436523421584013,,
7,1,29,1,169,-79,-69.67598818413,9.324011815869994,-45,-58.80741138699101,-13.807411386991006,3,4,4,3,5,9.324011815869994,-13.807411386991006,61.0,89.0,-79.0,9.324011815869994,13.807411386991006,,
7,1,64,153,74,16,20.6286248513474,4.6286248513474,47,44.7446268725307,-2.255373127469298,3,1,1,3,5,4.6286248513474,-2.255373127469298,26.0,-63.0,16.0,4.6286248513474,2.255373127469298,,
7,1,45,48,130,-40,-34.75093191667298,5.249068083327018,-19,-21.712780080174014,-2.7127800801740136,4,2,2,3,5,5.249068083327018,-2.7127800801740136,45.0,42.0,-40.0,5.249068083327018,2.7127800801740136,,
7,1,153,75,135,-63,10.631406817534014,73.63140681753401,30,29.4987300627738,-0.5012699372262013,1,2,2,1,5,73.63140681753401,-0.5012699372262013,-63.0,15.0,-45.0,73.63140681753401,0.5012699372262013,True,
7,1,17,100,110,-20,-16.90717329177798,3.09282670822202,35,37.1427940219943,2.1427940219942982,6,1,1,3,5,3.09282670822202,2.1427940219942982,73.0,-10.0,-20.0,3.09282670822202,2.1427940219942982,,
7,1,151,123,178,-61,-49.315029705574005,11.684970294425995,-19,-15.864244730531993,3.1357552694680066,6,1,1,1,5,11.684970294425995,3.1357552694680066,-61.0,-33.0,-88.0,11.684970294425995,3.1357552694680066,,
7,1,95,171,97,-5,-15.362219088607986,-10.362219088607986,58,53.9783186883891,-4.021681311610898,1,6,6,1,5,-10.362219088607986,-4.021681311610898,-5.0,-81.0,-7.0,10.362219088607986,4.021681311610898,,
7,1,37,46,68,22,10.867343330738699,-11.132656669261301,-79,-58.935597790093,20.064402209907,3,5,5,3,5,-11.132656669261301,20.064402209907,53.0,44.0,22.0,11.132656669261301,20.064402209907,,
7,1,95,35,60,30,25.1839214399152,-4.816078560084801,-76,-69.268119371007,6.731880628992997,4,3,3,3,5,-4.816078560084801,6.731880628992997,-5.0,55.0,30.0,4.816078560084801,6.731880628992997,,
7,1,133,139,2,-43,-16.89429251153601,26.10570748846399,84,75.33354160925771,-8.666458390742292,5,4,4,1,5,26.10570748846399,-8.666458390742292,-43.0,-49.0,88.0,26.10570748846399,8.666458390742292,,
7,1,120,144,100,-30,-55.60871110046601,-25.60871110046601,-54,-50.404246520338006,3.595753479661994,6,4,4,1,5,-25.60871110046601,3.595753479661994,-30.0,-54.0,-10.0,25.60871110046601,3.595753479661994,,
7,1,111,85,68,22,18.0658737453906,-3.9341262546093994,-9,-13.081938642949,-4.081938642949,4,6,6,3,5,-3.9341262546093994,-4.081938642949,-21.0,5.0,22.0,3.9341262546093994,4.081938642949,,
7,1,111,68,40,-21,-29.263459435995603,-8.263459435995603,40,19.4191574479687,-20.5808425520313,1,2,2,1,5,-8.263459435995603,-20.5808425520313,-21.0,22.0,50.0,8.263459435995603,20.5808425520313,,
7,1,151,6,73,-61,-66.474964148478,-5.474964148477994,-29,-18.162170727021987,10.837829272978013,4,6,6,1,5,-5.474964148477994,10.837829272978013,-61.0,84.0,17.0,5.474964148477994,10.837829272978013,,
7,1,145,103,118,-55,-56.027596013406,-1.0275960134059972,-51,-60.50228807736001,-9.502288077360006,3,4,4,1,5,-1.0275960134059972,-9.502288077360006,-55.0,-13.0,-28.0,1.0275960134059972,9.502288077360006,,
7,1,21,94,10,80,81.7536791855315,1.753679185531496,75,65.9287126784102,-9.071287321589793,5,4,4,3,5,1.753679185531496,-9.071287321589793,69.0,-4.0,80.0,1.753679185531496,9.071287321589793,,
7,1,127,60,31,-37,-32.78428086586899,4.215719134131007,77,69.6914184022373,-7.3085815977626964,2,5,5,1,5,4.215719134131007,-7.3085815977626964,-37.0,30.0,59.0,4.215719134131007,7.3085815977626964,,
7,1,95,170,142,-5,9.05788812861766,14.05788812861766,-7,-18.2698600226385,-11.2698600226385,4,1,1,1,5,14.05788812861766,-11.2698600226385,-5.0,-80.0,-52.0,14.05788812861766,11.2698600226385,,
7,1,173,141,136,-46,-38.418822988195984,7.581177011804016,-44,-36.267321238579,7.732678761420999,1,2,2,3,5,7.581177011804016,7.732678761420999,-83.0,-51.0,-46.0,7.581177011804016,7.732678761420999,,
7,1,148,103,107,-58,-38.52178555099101,19.478214449008988,79,69.3429696905363,-9.657030309463707,4,5,5,1,5,19.478214449008988,-9.657030309463707,-58.0,-13.0,-17.0,19.478214449008988,9.657030309463707,,
7,1,56,3,52,34,41.07179726237089,7.071797262370893,-55,-57.28536484973101,-2.2853648497310104,5,1,1,1,5,7.071797262370893,-2.2853648497310104,34.0,87.0,38.0,7.071797262370893,2.2853648497310104,,
7,1,145,69,158,-55,-63.567043522343994,-8.567043522343994,-57,-73.815646568572,-16.815646568572006,1,2,2,1,5,-8.567043522343994,-16.815646568572006,-55.0,21.0,-68.0,8.567043522343994,16.815646568572006,,
7,1,62,43,18,28,7.666348585331008,-20.333651414668992,-2,-9.12542652074302,-7.125426520743019,2,1,1,1,5,-20.333651414668992,-7.125426520743019,28.0,47.0,72.0,20.333651414668992,7.125426520743019,,
7,1,58,83,18,32,27.057255231188698,-4.942744768811302,54,62.900030881402905,8.900030881402905,3,6,6,1,5,-4.942744768811302,8.900030881402905,32.0,7.0,72.0,4.942744768811302,8.900030881402905,,
7,1,123,10,142,-52,-50.79241908024301,1.2075809197569924,4,13.419560530133099,9.419560530133099,2,5,5,3,5,1.2075809197569924,9.419560530133099,-33.0,80.0,-52.0,1.2075809197569924,9.419560530133099,,
7,1,174,63,24,-84,-81.9895483677236,2.0104516322764,-66,-55.30612163522899,10.69387836477101,4,1,1,1,5,2.0104516322764,10.69387836477101,-84.0,27.0,66.0,2.0104516322764,10.69387836477101,,
7,1,120,150,29,61,48.398390110736294,-12.601609889263706,-79,-63.795760362224,15.204239637775999,6,5,5,3,5,-12.601609889263706,15.204239637775999,-30.0,-60.0,61.0,12.601609889263706,15.204239637775999,,
7,1,100,167,111,-21,-14.467469051350008,6.532530948649992,32,21.915387341785603,-10.084612658214397,3,6,6,3,5,6.532530948649992,-10.084612658214397,-10.0,-77.0,-21.0,6.532530948649992,10.084612658214397,,
7,1,127,41,78,-37,-40.54856314377702,-3.5485631437770166,-63,-61.688595780483,1.3114042195170015,4,2,2,1,5,-3.5485631437770166,1.3114042195170015,-37.0,49.0,12.0,3.5485631437770166,1.3114042195170015,,
7,1,145,141,28,-55,-65.00687808944201,-10.006878089442012,58,59.58221701106871,1.5822170110687068,6,1,1,1,5,-10.006878089442012,1.5822170110687068,-55.0,-51.0,62.0,10.006878089442012,1.5822170110687068,,
7,1,61,10,42,48,58.25884572428579,10.258845724285791,64,53.1674175814855,-10.832582418514498,3,1,1,3,5,10.258845724285791,-10.832582418514498,29.0,80.0,48.0,10.258845724285791,10.832582418514498,,
7,1,165,165,171,-75,-74.54946080196899,0.4505391980310094,60,74.7483508946155,14.748350894615498,2,3,3,1,5,0.4505391980310094,14.748350894615498,-75.0,-75.0,-81.0,0.4505391980310094,14.748350894615498,,
